city,year,sport,discipline,event,athlete,gender,country_code,country,event_gender,medal,decade,continent,repeat_medalist,sport_group
Moscow,1980,Hockey,Hockey,Hockey,"Cabot Duran, Javier",Men,Esp,Spain,M,Silver,1980,Europe,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Garralda, Rafael",Men,Esp,Spain,M,Silver,1980,Europe,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Boxhall, Arlene Nadine",Women,Zim,Zimbabwe,W,Gold,1980,Africa,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Zagorodnev, Oleg",Men,Urs,Soviet Union,M,Bronze,1980,Europe,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Mckillop, Patricia Jean",Women,Zim,Zimbabwe,W,Gold,1980,Africa,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Zigangirov, Farit",Men,Urs,Soviet Union,M,Bronze,1980,Europe,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Amarjit Rana, Singh",Men,Ind,India,M,Gold,1980,Asia,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Filippova, Nadezhda",Women,Urs,Soviet Union,W,Bronze,1980,Europe,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Lahodova, Jana",Women,Tch,Czechoslovakia,W,Silver,1980,Europe,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Cabot Duran, Ricardo",Men,Esp,Spain,M,Silver,1980,Europe,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Deputatov, Viktor",Men,Urs,Soviet Union,M,Bronze,1980,Europe,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Allan, Schofield",Men,Ind,India,M,Gold,1980,Asia,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Pleshakov, Sergei",Men,Urs,Soviet Union,M,Bronze,1980,Europe,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Chettri, Chettri",Men,Ind,India,M,Gold,1980,Asia,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Maneypanda, Somaya",Men,Ind,India,M,Gold,1980,Asia,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Vymazalova, Lenka",Women,Tch,Czechoslovakia,W,Silver,1980,Europe,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Buzunova, Natalia",Women,Urs,Soviet Union,W,Bronze,1980,Europe,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Viuzhanina, Galina",Women,Urs,Soviet Union,W,Bronze,1980,Europe,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Kham, Alina",Women,Urs,Soviet Union,W,Bronze,1980,Europe,No,Ball Sports
Moscow,1980,Hockey,Hockey,Hockey,"Inzhuvatova, Galina",Women,Urs,Soviet Union,W,Bronze,1980,Europe,No,Ball Sports
Moscow,1980,Judo,Judo,Open Category,"Ozsvar, Andras",Men,Hun,Hungary,M,Bronze,1980,Europe,No,Combat Sports
Moscow,1980,Judo,Judo,- 60 Kg,"Emizh, Arambi",Men,Urs,Soviet Union,M,Bronze,1980,Europe,No,Combat Sports
Moscow,1980,Judo,Judo,86 - 95Kg (Half-Heavyweight),"Lorenz, Dietmar",Men,Gdr,East Germany,M,Bronze,1980,Europe,Yes,Combat Sports
Moscow,1980,Judo,Judo,71 - 78Kg (Half-Middleweight),"Tchoullouyan, Bernard",Men,Fra,France,M,Bronze,1980,Europe,No,Combat Sports
Moscow,1980,Judo,Judo,Open Category,"Parisi, Angelo",Men,Fra,France,M,Silver,1980,Europe,Yes,Combat Sports
Moscow,1980,Judo,Judo,65 - 71Kg (Lightweight),"Davaadalai, Ravdan",Men,Mgl,Mongolia,M,Bronze,1980,Asia,No,Combat Sports
Moscow,1980,Judo,Judo,- 60 Kg,"Rey, Thierry",Men,Fra,France,M,Gold,1980,Europe,No,Combat Sports
Moscow,1980,Judo,Judo,71 - 78Kg (Half-Middleweight),"Heinke, Harald",Men,Gdr,East Germany,M,Bronze,1980,Europe,No,Combat Sports
Moscow,1980,Judo,Judo,+ 95Kg (Heavyweight),"Parisi, Angelo",Men,Fra,France,M,Gold,1980,Europe,Yes,Combat Sports
Moscow,1980,Judo,Judo,78 - 86Kg (Middleweight),"Ultsch, Detlef",Men,Gdr,East Germany,M,Bronze,1980,Europe,No,Combat Sports
Moscow,1980,Judo,Judo,- 60 Kg,"Kincses, Tibor",Men,Hun,Hungary,M,Bronze,1980,Europe,No,Combat Sports
Moscow,1980,Judo,Judo,86 - 95Kg (Half-Heavyweight),"Van De Walle, Robert",Men,Bel,Belgium,M,Gold,1980,Europe,Yes,Combat Sports
Moscow,1980,Judo,Judo,71 - 78Kg (Half-Middleweight),"Ferrer, Juan",Men,Cub,Cuba,M,Silver,1980,North America,No,Combat Sports
Moscow,1980,Judo,Judo,60 - 65Kg (Half-Lightweight),"Nedkov, Ilian",Men,Bul,Bulgaria,M,Bronze,1980,Europe,No,Combat Sports
Moscow,1980,Judo,Judo,+ 95Kg (Heavyweight),"Zaprianov, Dimitar",Men,Bul,Bulgaria,M,Silver,1980,Europe,No,Combat Sports
Moscow,1980,Judo,Judo,60 - 65Kg (Half-Lightweight),"Pawlowski, Janusz",Men,Pol,Poland,M,Bronze,1980,Europe,Yes,Combat Sports
Moscow,1980,Judo,Judo,78 - 86Kg (Middleweight),"Azcuy Oliva, Isaac",Men,Cub,Cuba,M,Silver,1980,North America,No,Combat Sports
Moscow,1980,Judo,Judo,65 - 71Kg (Lightweight),"Adams, Neil",Men,Gbr,United Kingdom,M,Silver,1980,Europe,Yes,Combat Sports
Moscow,1980,Judo,Judo,+ 95Kg (Heavyweight),"Kovacevic, Radomir",Men,Yug,Yugoslavia,M,Bronze,1980,Europe,No,Combat Sports
Moscow,1980,Judo,Judo,65 - 71Kg (Lightweight),"Lehmann, Karl-Heinz",Men,Gdr,East Germany,M,Bronze,1980,Europe,No,Combat Sports
Moscow,1980,Judo,Judo,- 60 Kg,"Rodriguez, Jose",Men,Cub,Cuba,M,Silver,1980,North America,No,Combat Sports
Moscow,1980,Judo,Judo,60 - 65Kg (Half-Lightweight),"Damdin, Tsendying",Men,Mgl,Mongolia,M,Silver,1980,Asia,No,Combat Sports
Moscow,1980,Judo,Judo,78 - 86Kg (Middleweight),"Röthlisberger, Jürg",Men,Sui,Switzerland,M,Gold,1980,Europe,Yes,Combat Sports
Moscow,1980,Judo,Judo,60 - 65Kg (Half-Lightweight),"Solodukhin, Nikolai",Men,Urs,Soviet Union,M,Gold,1980,Europe,No,Combat Sports
Moscow,1980,Judo,Judo,71 - 78Kg (Half-Middleweight),"Khabareli, Shota",Men,Urs,Soviet Union,M,Gold,1980,Europe,No,Combat Sports
Moscow,1980,Judo,Judo,86 - 95Kg (Half-Heavyweight),"Khubuluri, Tengiz",Men,Urs,Soviet Union,M,Silver,1980,Europe,No,Combat Sports
Moscow,1980,Judo,Judo,Open Category,"Mapp, Arthur",Men,Gbr,United Kingdom,M,Bronze,1980,Europe,No,Combat Sports
Moscow,1980,Judo,Judo,+ 95Kg (Heavyweight),"Kocman, Vladimir",Men,Tch,Czechoslovakia,M,Bronze,1980,Europe,No,Combat Sports
Moscow,1980,Judo,Judo,65 - 71Kg (Lightweight),"Gamba, Ezio",Men,Ita,Italy,M,Gold,1980,Europe,Yes,Combat Sports
Moscow,1980,Judo,Judo,86 - 95Kg (Half-Heavyweight),"Numan, Henk",Men,Ned,Netherlands,M,Bronze,1980,Europe,No,Combat Sports
Moscow,1980,Judo,Judo,78 - 86Kg (Middleweight),"Yatskevich, Aleksandr",Men,Urs,Soviet Union,M,Bronze,1980,Europe,No,Combat Sports
Moscow,1980,Judo,Judo,Open Category,"Lorenz, Dietmar",Men,Gdr,East Germany,M,Gold,1980,Europe,Yes,Combat Sports
Moscow,1980,Modern Pentathlon,Modern Pentath.,Team Competition,"Szombathelyi, Tamas",Men,Hun,Hungary,M,Silver,1980,Europe,Yes,Track & Field
Moscow,1980,Modern Pentathlon,Modern Pentath.,Team Competition,"Rasmuson, Svante",Men,Swe,Sweden,M,Bronze,1980,Europe,Yes,Track & Field
Moscow,1980,Modern Pentathlon,Modern Pentath.,Individual Competition,"Szombathelyi, Tamas",Men,Hun,Hungary,M,Silver,1980,Europe,Yes,Track & Field
Moscow,1980,Modern Pentathlon,Modern Pentath.,Individual Competition,"Lednev, Pavel",Men,Urs,Soviet Union,M,Bronze,1980,Europe,Yes,Track & Field
Moscow,1980,Modern Pentathlon,Modern Pentath.,Team Competition,"Lipeev, Evgeni",Men,Urs,Soviet Union,M,Gold,1980,Europe,No,Track & Field
Moscow,1980,Modern Pentathlon,Modern Pentath.,Team Competition,"Starostin, Anatoli",Men,Urs,Soviet Union,M,Gold,1980,Europe,Yes,Track & Field
Moscow,1980,Modern Pentathlon,Modern Pentath.,Team Competition,"Maracsko, Tibor",Men,Hun,Hungary,M,Silver,1980,Europe,Yes,Track & Field
Moscow,1980,Modern Pentathlon,Modern Pentath.,Team Competition,"Pettersson, Lennart",Men,Swe,Sweden,M,Bronze,1980,Europe,No,Track & Field
Moscow,1980,Modern Pentathlon,Modern Pentath.,Team Competition,"Horvath, George",Men,Swe,Sweden,M,Bronze,1980,Europe,No,Track & Field
Moscow,1980,Modern Pentathlon,Modern Pentath.,Team Competition,"Horvath, Laszlo",Men,Hun,Hungary,M,Silver,1980,Europe,No,Track & Field
Moscow,1980,Modern Pentathlon,Modern Pentath.,Team Competition,"Lednev, Pavel",Men,Urs,Soviet Union,M,Gold,1980,Europe,Yes,Track & Field
Moscow,1980,Modern Pentathlon,Modern Pentath.,Individual Competition,"Starostin, Anatoli",Men,Urs,Soviet Union,M,Gold,1980,Europe,Yes,Track & Field
Moscow,1980,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),"Gregor, Andreas",Men,Gdr,East Germany,M,Gold,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),"Fadeeva, Maria",Women,Urs,Soviet Union,W,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Maistrenko, Igor",Men,Urs,Soviet Union,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Four Without Coxswain (4-),"Dolinin, Valeri",Men,Urs,Soviet Union,M,Silver,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Quadruple Sculls Without Coxswain (4X),"Winter, Martin",Men,Gdr,East Germany,M,Gold,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Boesler, Martina",Women,Gdr,East Germany,W,Gold,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Tishchenko, Andrei",Men,Urs,Soviet Union,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Pair Without Coxswain (2-),"Kelbetcheva-Barbulova, Siika",Women,Bul,Bulgaria,W,Bronze,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Quadruple Sculls With Coxswain (4X),"Georgieva, Stanka",Women,Bul,Bulgaria,W,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Paziun, Maria",Women,Urs,Soviet Union,W,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Four Without Coxswain (4-),"Beattie, John",Men,Gbr,United Kingdom,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Pair-Oared Shell With Coxswain (2+),"Pereverzev, Viktor",Men,Urs,Soviet Union,M,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Pair-Oared Shell With Coxswain (2+),"Reic, Josip",Men,Yug,Yugoslavia,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Quadruple Sculls Without Coxswain (4X),"Shapochka, Yuri",Men,Urs,Soviet Union,M,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Pair Without Coxswain (2-),"Dluzewska, Malgorzata",Women,Pol,Poland,W,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Stanhope, Richard",Men,Gbr,United Kingdom,M,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Pair-Oared Shell With Coxswain (2+),"Ulrich, Friedrich-Wilhelm",Men,Gdr,East Germany,M,Gold,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Wilke, Marina",Women,Gdr,East Germany,W,Gold,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Double Sculls (2X),"Homeghi-Bularda, Olga",Women,Rou,Romania,W,Bronze,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),"Diessner, Walter",Men,Gdr,East Germany,M,Gold,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Justice, Andrew",Men,Gbr,United Kingdom,M,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Single Sculls (1X),"Toma, Sanda",Women,Rou,Romania,W,Gold,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Double Sculls (2X),"Rosca-Rasila, Valeria",Women,Rou,Romania,W,Bronze,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),"Cheremisina, Nina",Women,Urs,Soviet Union,W,Bronze,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Double Sculls (2X),"Kröppelien, Klaus",Men,Gdr,East Germany,M,Gold,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Kokoshin, Viktor",Men,Urs,Soviet Union,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Krauss, Bernd",Men,Gdr,East Germany,M,Gold,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Double Sculls (2X),"Linse, Cornelia",Women,Gdr,East Germany,W,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Kons, Ulrich",Men,Gdr,East Germany,M,Gold,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Aposteanu, Angelica",Women,Rou,Romania,W,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),"Studneva, Marina",Women,Urs,Soviet Union,W,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Bucur, Florica",Women,Rou,Romania,W,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Frolova, Nina",Women,Urs,Soviet Union,W,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Pair-Oared Shell With Coxswain (2+),"Jährling, Harald",Men,Gdr,East Germany,M,Gold,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Mahoney, Chris",Men,Gbr,United Kingdom,M,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Quadruple Sculls Without Coxswain (4X),"Barbakov, Evgeni",Men,Urs,Soviet Union,M,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Four Without Coxswain (4-),"Brietzke, Siegfried",Men,Gdr,East Germany,M,Gold,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Double Sculls (2X),"Pecka, Zdenek",Men,Tch,Czechoslovakia,M,Bronze,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Doberschütz, Jens",Men,Gdr,East Germany,M,Gold,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Quadruple Sculls With Coxswain (4X),"Ploch, Jutta",Women,Gdr,East Germany,W,Gold,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Coxless Pair (2-),"Wiggin, Charles",Men,Gbr,United Kingdom,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Umanets, Nina",Women,Urs,Soviet Union,W,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Coxless Pair (2-),"Pimenov, Nikolai",Men,Urs,Soviet Union,M,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Normantas, Ionas",Men,Urs,Soviet Union,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Quadruple Sculls Without Coxswain (4X),"Rusev, Ivo",Men,Bul,Bulgaria,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Tkachenko, Aleksandr",Men,Urs,Soviet Union,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Double Sculls (2X),"Khloptseva, Elena",Women,Urs,Soviet Union,W,Gold,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Puscatu-Arba, Rodica",Women,Rou,Romania,W,Bronze,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Quadruple Sculls With Coxswain (4X),"Liubimova, Nadezhda",Women,Urs,Soviet Union,W,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Pair-Oared Shell With Coxswain (2+),"Kriuchkin, Gennadi",Men,Urs,Soviet Union,M,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Pair-Oared Shell With Coxswain (2+),"Mrduljas, Dusko",Men,Yug,Yugoslavia,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Lugin, Andrei",Men,Urs,Soviet Union,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Schütz, Birgit",Women,Gdr,East Germany,W,Gold,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Mantsevich, Aleksandr",Men,Urs,Soviet Union,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Four Without Coxswain (4-),"Thiele, Jürgen",Men,Gdr,East Germany,M,Gold,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),"Noack, Angelika",Women,Gdr,East Germany,W,Gold,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Four Without Coxswain (4-),"Kamkin, Aleksei",Men,Urs,Soviet Union,M,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Single Sculls (1X),"Karppinen, Pertti",Men,Fin,Finland,M,Gold,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Quadruple Sculls Without Coxswain (4X),"Bunk, Karsten",Men,Gdr,East Germany,M,Gold,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Single Sculls (1X),"Schröter, Martina",Women,Gdr,East Germany,W,Bronze,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Quadruple Sculls With Coxswain (4X),"Boncheva, Rumeliana",Women,Bul,Bulgaria,W,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),"Wendisch, Dieter",Men,Gdr,East Germany,M,Gold,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Zagoni, Marlena",Women,Rou,Romania,W,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Quadruple Sculls With Coxswain (4X),"Nakova, Dolores",Women,Bul,Bulgaria,W,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Double Sculls (2X),"Alexandrova-Popova, Larissa",Women,Urs,Soviet Union,W,Gold,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Quadruple Sculls Without Coxswain (4X),"Petrov, Liubomir",Men,Bul,Bulgaria,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),"Kapheim, Ramona",Women,Gdr,East Germany,W,Gold,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Four Without Coxswain (4-),"Mcnuff, Ian",Men,Gbr,United Kingdom,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Metze, Karin",Women,Gdr,East Germany,W,Gold,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Ludwig, Klaus-Dieter",Men,Gdr,East Germany,M,Gold,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Four Without Coxswain (4-),"Kulagin, Aleksandr",Men,Urs,Soviet Union,M,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),"Kubiak, Ryszard",Men,Pol,Poland,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Quadruple Sculls With Coxswain (4X),"Matievskaia, Elena",Women,Urs,Soviet Union,W,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Four Without Coxswain (4-),"Cross, Martin",Men,Gbr,United Kingdom,M,Bronze,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Quadruple Sculls With Coxswain (4X),"Bakova, Anka",Women,Bul,Bulgaria,W,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Tereshina, Elena",Women,Urs,Soviet Union,W,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Pair-Oared Shell With Coxswain (2+),"Spohr, Georg",Men,Gdr,East Germany,M,Gold,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Single Sculls (1X),"Kersten, Peter",Men,Gdr,East Germany,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Quadruple Sculls Without Coxswain (4X),"Dovgan, Nikolai",Men,Urs,Soviet Union,M,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Quadruple Sculls Without Coxswain (4X),"Dobrev, Bogdan",Men,Bul,Bulgaria,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Dmitrienko, Grigori",Men,Urs,Soviet Union,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Coxless Pair (2-),"Carmichael, Malcolm",Men,Gbr,United Kingdom,M,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),"Wenzel, Kirsten",Women,Gdr,East Germany,W,Gold,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Constantinescu, Maria",Women,Rou,Romania,W,Bronze,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Eight With Coxswain (8+),"Stetsenko, Tatiana",Women,Urs,Soviet Union,W,Silver,1980,Europe,No,Water Sports
Moscow,1980,Rowing,Rowing,Four-Oared Shell With Coxswain (4-),"Gurova, Ginka",Women,Bul,Bulgaria,W,Silver,1980,Europe,Yes,Water Sports
Moscow,1980,Rowing,Rowing,Quadruple Sculls With Coxswain (4X),"Zobelt, Roswietha",Women,Gdr,East Germany,W,Gold,1980,Europe,Yes,Water Sports
